Day,Hour,Room,Temperature
186,0,4,13.778561
186,0,5,11.621716
186,0,6,9.224429
186,1,1,5.1462164
186,1,2,7.6336985
186,1,3,6.9325385
186,1,4,7.4920187
186,1,5,8.4152155
186,1,6,8.279003
186,2,1,5.638286
186,2,2,9.799723
186,2,3,7.724303
186,2,4,7.526206
186,2,5,8.546292
186,2,6,8.227325
186,3,1,4.379441
186,3,2,8.18578
186,3,3,4.9162083
186,3,4,7.49172
186,3,5,6.9419093
186,3,6,5.982845
186,4,1,6.4822593
186,4,2,8.606354
186,4,3,6.950986
186,4,4,10.245414
186,4,5,8.541024
186,4,6,8.471758
186,5,1,4.786372
186,5,2,9.339056
186,5,3,8.029526
186,5,4,6.561124
186,5,5,8.011426
186,5,6,8.390035
186,6,1,9.328642
186,6,2,10.805689
186,6,3,12.398852
186,6,4,10.865323
186,6,5,9.491688
186,6,6,10.59276
186,7,1,7.168343
186,7,2,10.40858
186,7,3,9.828879
186,7,4,11.554801
186,7,5,11.7967415
186,7,6,9.346709
186,8,1,4.495573
186,8,2,8.124731
186,8,3,5.9406366
186,8,4,7.7421885
186,8,5,9.335096
186,8,6,5.995951
186,9,1,5.2690353
186,9,2,7.924414
186,9,3,7.2136703
186,9,4,6.811632
186,9,5,7.3843417
186,9,6,7.782797
186,10,1,6.125974
186,10,2,9.14917
186,10,3,9.055536
186,10,4,8.487928
186,10,5,7.290661
186,10,6,9.234432
186,11,1,4.203335
186,11,2,5.559808
186,11,3,5.466635
186,11,4,4.8997803
186,11,5,9.374636
186,11,6,8.038648
186,12,1,6.418129
186,12,2,6.6257443
186,12,3,9.169546
186,12,4,8.651432
186,12,5,6.982039
186,12,6,7.759952
186,13,1,4.3058357
186,13,2,5.907106
186,13,3,9.031179
186,13,4,5.7361865
186,13,5,6.272716
186,13,6,6.491576
186,14,1,5.783853
186,14,2,9.107429
186,14,3,10.5093155
186,14,4,6.004313
186,14,5,12.168866
186,14,6,8.350288
186,15,1,2.163386
186,15,2,5.8829565
186,15,3,7.896588
186,15,4,2.7008414
186,15,5,3.0798724
186,15,6,5.833468
186,16,1,3.4655964
186,16,2,8.082603
186,16,3,5.4382277
186,16,4,4.9032044
186,16,5,7.7916374
186,16,6,6.798166
186,17,1,7.0491705
186,17,2,11.34193
186,17,3,12.943602
186,17,4,8.40151
186,17,5,10.650018
186,17,6,10.621167
186,18,1,3.2584214
186,18,2,6.658963
186,18,3,4.55149
186,18,4,4.034821
186,18,5,3.9074626
186,18,6,5.713564
186,19,1,0.8812351
186,19,2,5.6292253
186,19,3,4.1960235
186,19,4,4.5095754
186,19,5,5.210386
186,19,6,6.1402864
186,20,1,5.27361
186,20,2,9.571021
186,20,3,9.42662
186,20,4,8.88655
186,20,5,8.72549
186,20,6,8.649439
186,21,1,6.888571
186,21,2,10.004613
186,21,3,8.725993
186,21,4,9.444346
186,21,5,9.3405485
186,21,6,8.85384
186,22,1,6.203293
186,22,2,11.839542
186,22,3,8.88643
186,22,4,8.867323
186,22,5,8.326141
186,22,6,9.057186
186,23,1,5.162948
186,23,2,8.258854
186,23,3,7.8337636
186,23,4,7.6692986
186,23,5,8.377222
186,23,6,8.049406
187,0,1,4.9878106
187,0,2,9.224537
187,0,3,10.111333
187,0,4,8.469507
187,0,5,8.045327
187,0,6,7.932956
187,1,1,6.0062404
187,1,2,8.67748
187,1,3,8.6978035
187,1,4,7.761338
187,1,5,7.2759156
187,1,6,7.5426435
187,2,1,4.467768
187,2,2,7.4506016
187,2,3,8.362125
187,2,4,5.984836
187,2,5,8.945716
187,2,6,6.767473
187,3,1,5.73199
187,3,2,8.895456
187,3,3,7.295597
187,3,4,6.8990326
187,3,5,7.8367133
187,3,6,7.984519
187,4,1,5.0779443
187,4,2,6.7180424
187,4,3,4.470515
187,4,4,7.621508
187,4,5,7.8112073
187,4,6,6.527425
187,5,1,7.457586
187,5,2,9.194119
187,5,3,7.4640975
187,5,4,8.026253
187,5,5,9.468856
187,5,6,8.015604
187,6,1,4.7425733
187,6,2,4.958295
187,6,3,7.0421767
187,6,4,7.9787564
187,6,5,7.166335
187,6,6,6.2109213
187,7,1,5.031323
187,7,2,6.734205
187,7,3,6.6717873
187,7,4,7.1515613
187,7,5,7.3090167
187,7,6,8.044656
187,8,1,7.505701
187,8,2,9.40962
187,8,3,9.271789
187,8,4,9.921837
187,8,5,11.576178
187,8,6,7.3563294
187,9,1,5.3803844
187,9,2,8.559631
187,9,3,9.424751
187,9,4,6.601187
187,9,5,8.6458235
187,9,6,7.414054
187,10,1,9.64404
187,10,2,11.456579
187,10,3,13.954959
187,10,4,9.638741
187,10,5,11.120818
187,10,6,9.941117
187,11,1,6.9437413
187,11,2,9.308822
187,11,3,13.222239
187,11,4,9.527414
187,11,5,11.332021
187,11,6,8.5674515
187,12,1,2.707862
187,12,2,3.742236
187,12,3,7.492131
187,12,4,3.8650565
187,12,5,5.2042556
187,12,6,5.3870754
187,13,1,6.2415767
187,13,2,9.44163
187,13,3,9.200395
187,13,4,8.196159
187,13,5,10.15123
187,13,6,9.023171
187,14,1,3.2846494
187,14,2,7.50718
187,14,3,4.820573
187,14,4,3.484207
187,14,5,7.429043
187,14,6,5.433073
187,15,1,3.3656323
187,15,2,5.41762
187,15,3,5.9942856
187,15,4,6.5195346
187,15,5,6.0266657
187,15,6,5.979857
187,16,1,8.254792
187,16,2,11.958141
187,16,3,11.126948
187,16,4,10.093505
187,16,5,9.330267
187,16,6,10.616302
187,17,1,4.9245377
187,17,2,7.3432117
187,17,3,6.1788363
187,17,4,6.407477
187,17,5,4.6087008
187,17,6,6.466611
187,18,1,3.3332086
187,18,2,7.756748
187,18,3,5.8029385
187,18,4,7.5293736
187,18,5,8.780328
187,18,6,7.2449946
187,19,1,2.8558583
187,19,2,8.61396
187,19,3,2.4047325
187,19,4,3.286487
187,19,5,5.3206825
187,19,6,6.7164917
187,20,1,7.663619
187,20,2,12.086184
187,20,3,8.8965645
187,20,4,12.626706
187,20,5,11.744496
187,20,6,9.202984
187,21,1,3.6370814
187,21,2,6.2772098
187,21,3,5.0661674
187,21,4,7.4148984
187,21,5,8.904543
187,21,6,6.901281
187,22,1,3.8294399
187,22,2,7.975502
187,22,3,7.0495176
187,22,4,7.2312818
187,22,5,7.736735
187,22,6,9.356501
187,23,1,7.040362
187,23,2,8.758828
187,23,3,8.752414
187,23,4,9.685042
187,23,5,10.131829
187,23,6,8.513479
188,0,1,5.278694
188,0,2,10.90411
188,0,3,8.28953
188,0,4,8.336765
188,0,5,7.360331
188,0,6,7.0570087
188,1,1,5.0291834
188,1,2,7.867408
188,1,3,5.7091675
188,1,4,6.862917
188,1,5,8.280616
188,1,6,7.7044873
188,2,1,4.069376
188,2,2,6.595412
188,2,3,7.5412974
188,2,4,7.240518
188,2,5,9.4190855
188,2,6,7.754607
188,3,1,6.9292283
188,3,2,10.232369
188,3,3,7.591709
188,3,4,10.658337
188,3,5,10.323147
188,3,6,7.4862757
188,4,1,3.9168315
188,4,2,5.879144
188,4,3,7.21113
188,4,4,5.7677126
188,4,5,5.881964
188,4,6,7.831534
188,5,1,5.854242
188,5,2,9.867955
188,5,3,9.884089
188,5,4,9.857218
188,5,5,8.010034
188,5,6,7.6867523
188,6,1,7.4069295
188,6,2,8.33894
188,6,3,10.601316
188,6,4,9.3990755
188,6,5,10.962318
188,6,6,9.396753
188,7,1,8.394151
188,7,2,9.887396
188,7,3,9.269926
188,7,4,10.480624
188,7,5,10.808449
188,7,6,8.866733
188,8,1,5.2911286
188,8,2,8.272658
188,8,3,6.1194396
188,8,4,7.4957323
188,8,5,9.800145
188,8,6,6.4989657
188,9,1,0.69265753
188,9,2,3.4446511
188,9,3,4.5857186
188,9,4,2.385032
188,9,5,2.6887972
188,9,6,4.0244336
188,10,1,20.76789
188,10,2,21.888147
188,10,3,22.269972
188,10,4,21.836658
188,10,5,24.928413
188,10,6,20.265308
188,11,1,40.618217
188,11,2,39.735306
188,11,3,40.304188
188,11,4,40.786484
188,11,5,39.133602
188,11,6,35.880814
188,12,1,40.594044
188,12,2,37.20982
188,12,3,38.40487
188,12,4,39.437794
188,12,5,39.026775
188,12,6,38.823578
188,13,1,42.44502
188,13,2,40.012547
188,13,3,40.902584
188,13,4,40.400475
188,13,5,40.388992
188,13,6,40.234188
188,14,1,28.97677
188,14,2,27.611311
188,14,3,29.546982
