Version, 1.3 ,Room Amount, 6 ,Occupant Amount, 16
Start Time, 1-1 ,End Time, 12-32,Number of Steps per Hour, 6
Room Number,0,1,2,3,4,5,6,-1, 
Room ID,S0_Outdoor,S1_PERIMETER_ZN_1,S2_CORE_ZN,S3_ATTIC,S4_PERIMETER_ZN_2,S5_PERIMETER_ZN_3,S6_PERIMETER_ZN_4,Outside building, 
Occupant Number,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,
Occupant ID,S1_PERIMETER_ZN_1_O1,S1_PERIMETER_ZN_1_O2,S1_PERIMETER_ZN_1_O3,S1_PERIMETER_ZN_1_O4,S1_PERIMETER_ZN_1_O5,S4_PERIMETER_ZN_2_O1,S4_PERIMETER_ZN_2_O2,S4_PERIMETER_ZN_2_O3,S5_PERIMETER_ZN_3_O1,S5_PERIMETER_ZN_3_O2,S5_PERIMETER_ZN_3_O3,S5_PERIMETER_ZN_3_O4,S5_PERIMETER_ZN_3_O5,S6_PERIMETER_ZN_4_O1,S6_PERIMETER_ZN_4_O2,S6_PERIMETER_ZN_4_O3,
Step,Time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,
187, 1/2 7:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
188, 1/2 7:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
189, 1/2 7:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
190, 1/2 7:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
191, 1/2 7:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
192, 1/2 8:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
193, 1/2 8:10:00, -1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,
194, 1/2 8:20:00, -1,1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,6,
195, 1/2 8:30:00, 2,1,-1,-1,-1,2,-1,2,-1,-1,-1,-1,-1,2,-1,2,
196, 1/2 8:40:00, 2,1,-1,1,-1,2,4,2,5,-1,5,-1,5,2,-1,2,
197, 1/2 8:50:00, 2,1,1,1,1,2,0,2,5,-1,5,5,5,2,6,2,
198, 1/2 9:0:00, 1,1,1,2,2,4,4,4,5,5,5,2,5,6,6,6,
199, 1/2 9:10:00, 3,1,1,2,2,4,4,4,5,5,5,2,5,6,6,6,
200, 1/2 9:20:00, 1,1,1,2,2,4,4,4,5,5,5,2,5,6,6,6,
201, 1/2 9:30:00, 1,1,1,1,1,4,4,4,1,5,5,5,5,6,0,6,
202, 1/2 9:40:00, 1,0,1,1,1,4,4,4,3,6,5,5,5,3,0,6,
203, 1/2 9:50:00, 1,1,1,1,4,4,4,1,1,1,5,5,5,0,6,3,
204, 1/2 10:0:00, 1,1,1,1,6,4,4,3,0,3,1,5,4,0,6,6,
205, 1/2 10:10:00, 3,1,1,1,6,4,4,6,6,6,3,5,5,0,6,6,
206, 1/2 10:20:00, 1,1,1,0,4,4,4,1,6,1,6,5,5,0,3,6,
207, 1/2 10:30:00, 0,6,1,6,3,4,4,5,3,1,3,5,5,0,6,6,
208, 1/2 10:40:00, 0,4,1,6,5,4,3,3,4,1,4,5,5,0,6,6,
209, 1/2 10:50:00, 0,6,1,5,0,4,4,3,3,3,4,5,-1,0,6,6,
210, 1/2 11:0:00, 0,1,0,4,1,4,4,5,5,4,1,5,-1,6,6,6,
211, 1/2 11:10:00, 0,1,1,3,1,4,4,6,5,3,3,5,-1,6,6,1,
212, 1/2 11:20:00, 0,1,1,-1,1,4,4,6,5,6,5,5,-1,6,1,6,
213, 1/2 11:30:00, 1,1,1,-1,1,4,4,0,5,6,5,5,5,6,6,6,
214, 1/2 11:40:00, 3,1,1,-1,1,4,4,-1,5,6,5,5,5,6,6,4,
215, 1/2 11:50:00, 1,1,1,-1,-1,4,4,-1,5,6,5,0,5,6,6,1,
216, 1/2 12:0:00, 1,1,1,2,-1,4,5,-1,5,-1,5,0,2,6,6,5,
217, 1/2 12:10:00, 1,1,1,2,-1,4,-1,-1,5,-1,0,-1,2,6,6,4,
218, 1/2 12:20:00, 1,1,-1,2,-1,-1,-1,-1,5,-1,0,-1,2,6,6,6,
219, 1/2 12:30:00, 1,1,-1,2,1,-1,-1,4,5,-1,5,-1,2,-1,6,6,
220, 1/2 12:40:00, 1,1,-1,2,5,-1,-1,4,5,5,-1,-1,2,-1,6,0,
221, 1/2 12:50:00, 1,-1,-1,2,3,-1,-1,0,-1,5,-1,-1,2,-1,6,6,
222, 1/2 13:0:00, -1,-1,-1,2,5,-1,4,0,-1,5,-1,5,2,-1,-1,-1,
223, 1/2 13:10:00, -1,-1,1,2,3,4,4,4,-1,5,-1,6,2,-1,-1,-1,
224, 1/2 13:20:00, -1,-1,0,2,1,1,4,4,-1,5,-1,5,2,6,-1,-1,
225, 1/2 13:30:00, -1,1,0,2,1,3,2,4,5,2,5,5,5,6,-1,-1,
226, 1/2 13:40:00, -1,1,0,2,1,6,2,4,5,2,5,5,3,6,-1,6,
227, 1/2 13:50:00, 1,1,1,2,1,3,2,4,5,2,5,5,5,6,6,6,
228, 1/2 14:0:00, 1,1,1,2,0,6,2,4,5,2,5,5,3,6,0,6,
229, 1/2 14:10:00, 1,3,1,2,0,6,2,4,5,2,5,5,5,6,0,6,
230, 1/2 14:20:00, 1,1,1,2,4,5,2,4,5,2,5,5,5,6,6,6,
231, 1/2 14:30:00, 1,1,1,1,5,4,4,4,5,2,5,5,5,2,3,2,
232, 1/2 14:40:00, 1,1,1,1,3,4,4,4,0,2,5,5,5,2,6,2,
233, 1/2 14:50:00, 1,1,1,1,6,0,4,4,0,2,4,5,6,2,6,2,
234, 1/2 15:0:00, 1,1,1,1,3,0,4,4,4,2,1,5,1,2,6,2,
235, 1/2 15:10:00, 1,1,0,1,0,4,4,4,0,2,1,5,5,2,0,2,
236, 1/2 15:20:00, 5,4,0,1,1,0,4,4,5,2,0,5,3,2,6,2,
237, 1/2 15:30:00, 4,4,1,1,1,4,0,4,5,5,5,5,5,6,6,6,
238, 1/2 15:40:00, 1,1,1,1,0,4,0,4,5,5,5,3,5,1,6,6,
239, 1/2 15:50:00, 1,1,1,1,1,4,0,4,5,5,5,5,5,6,6,6,
240, 1/2 16:0:00, 4,1,1,1,1,4,0,4,5,5,5,6,5,6,6,4,
241, 1/2 16:10:00, 1,1,1,1,1,4,0,4,5,5,5,5,5,6,4,6,
242, 1/2 16:20:00, 1,1,1,1,1,4,0,4,5,5,5,5,5,6,4,6,
243, 1/2 16:30:00, 4,3,1,1,1,4,4,4,5,1,5,5,4,6,6,0,
244, 1/2 16:40:00, 6,-1,1,1,1,4,1,4,5,4,0,5,-1,6,6,0,
245, 1/2 16:50:00, 1,-1,1,6,0,4,4,4,0,3,0,5,-1,6,6,0,
246, 1/2 17:0:00, 1,-1,-1,5,1,4,5,4,0,4,5,6,-1,6,6,6,
247, 1/2 17:10:00, 1,-1,-1,4,5,-1,6,4,0,4,5,6,-1,1,6,6,
248, 1/2 17:20:00, 4,-1,-1,-1,-1,-1,4,4,6,-1,-1,4,-1,6,6,6,
249, 1/2 17:30:00, -1,-1,-1,-1,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,6,
250, 1/2 17:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,
251, 1/2 17:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
252, 1/2 18:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
253, 1/2 18:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
254, 1/2 18:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
255, 1/2 18:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
256, 1/2 18:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
257, 1/2 18:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
258, 1/2 19:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
259, 1/2 19:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
260, 1/2 19:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
261, 1/2 19:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
262, 1/2 19:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
263, 1/2 19:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
264, 1/2 20:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
265, 1/2 20:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
266, 1/2 20:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
267, 1/2 20:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
268, 1/2 20:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
269, 1/2 20:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
270, 1/2 21:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
271, 1/2 21:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
272, 1/2 21:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
273, 1/2 21:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
274, 1/2 21:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
275, 1/2 21:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
276, 1/2 22:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
277, 1/2 22:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
278, 1/2 22:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
279, 1/2 22:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
280, 1/2 22:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
281, 1/2 22:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
282, 1/2 23:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
283, 1/2 23:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
284, 1/2 23:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
285, 1/2 23:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
286, 1/2 23:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
287, 1/2 23:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
288, 1/3 0:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
289, 1/3 0:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
290, 1/3 0:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
291, 1/3 0:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
292, 1/3 0:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
293, 1/3 0:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
294, 1/3 1:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
295, 1/3 1:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
296, 1/3 1:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
297, 1/3 1:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
298, 1/3 1:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
299, 1/3 1:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
300, 1/3 2:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
301, 1/3 2:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
302, 1/3 2:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
303, 1/3 2:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
304, 1/3 2:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
305, 1/3 2:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
306, 1/3 3:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
307, 1/3 3:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
308, 1/3 3:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
309, 1/3 3:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
310, 1/3 3:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
311, 1/3 3:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
312, 1/3 4:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
313, 1/3 4:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
314, 1/3 4:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
315, 1/3 4:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
316, 1/3 4:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
317, 1/3 4:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
318, 1/3 5:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
319, 1/3 5:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
320, 1/3 5:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
321, 1/3 5:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
322, 1/3 5:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
323, 1/3 5:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
324, 1/3 6:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
325, 1/3 6:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
326, 1/3 6:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
327, 1/3 6:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
328, 1/3 6:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
329, 1/3 6:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
330, 1/3 7:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
331, 1/3 7:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
332, 1/3 7:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
333, 1/3 7:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
334, 1/3 7:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
335, 1/3 7:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
336, 1/3 8:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
337, 1/3 8:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
338, 1/3 8:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
339, 1/3 8:30:00, -1,-1,1,-1,-1,-1,-1,4,5,-1,-1,-1,-1,-1,6,-1,
340, 1/3 8:40:00, 1,-1,1,-1,1,4,4,5,5,5,-1,-1,-1,6,6,6,
341, 1/3 8:50:00, 1,-1,1,1,0,4,4,3,5,0,5,-1,-1,6,6,6,
342, 1/3 9:0:00, 3,-1,1,1,6,4,4,4,5,0,5,-1,-1,6,6,1,
343, 1/3 9:10:00, 1,-1,0,1,4,4,6,4,5,0,5,5,-1,6,6,1,
344, 1/3 9:20:00, 1,-1,1,1,5,4,4,4,5,0,5,5,-1,1,5,6,
345, 1/3 9:30:00, 1,-1,1,0,0,4,4,4,5,0,5,3,5,6,5,4,
346, 1/3 9:40:00, 1,-1,1,1,0,4,4,4,5,5,5,5,5,6,6,5,
347, 1/3 9:50:00, 1,-1,1,1,0,4,6,4,5,0,5,5,5,3,6,1,
348, 1/3 10:0:00, 1,-1,1,1,0,4,6,4,5,0,0,6,5,0,6,6,
349, 1/3 10:10:00, 1,-1,1,1,1,4,1,4,5,5,0,4,5,0,6,3,
350, 1/3 10:20:00, 1,-1,1,1,1,4,4,4,5,5,0,1,5,0,6,6,
351, 1/3 10:30:00, 1,-1,1,1,1,4,3,0,5,0,5,4,5,0,6,6,
352, 1/3 10:40:00, 1,-1,1,1,1,4,4,4,5,0,5,1,5,6,6,6,
353, 1/3 10:50:00, 1,-1,1,0,1,4,4,4,5,0,5,1,5,6,6,6,
354, 1/3 11:0:00, 1,1,1,0,5,4,4,4,5,0,5,1,5,6,-1,6,
355, 1/3 11:10:00, 0,1,1,1,0,4,4,4,5,5,5,5,5,6,-1,6,
356, 1/3 11:20:00, 0,1,1,1,0,1,3,4,5,-1,5,5,3,6,-1,0,
357, 1/3 11:30:00, 1,2,1,1,2,6,4,2,2,-1,5,5,5,2,-1,6,
358, 1/3 11:40:00, 1,2,1,1,2,5,4,2,2,-1,-1,5,-1,2,6,5,
359, 1/3 11:50:00, 1,2,1,-1,2,5,-1,2,2,-1,-1,5,-1,2,6,4,
360, 1/3 12:0:00, 1,1,1,-1,1,-1,-1,4,5,-1,-1,5,-1,-1,6,6,
361, 1/3 12:10:00, 1,1,-1,-1,1,-1,-1,4,5,5,-1,-1,-1,-1,6,-1,
362, 1/3 12:20:00, -1,6,-1,-1,-1,-1,-1,4,5,5,5,-1,5,-1,6,-1,
363, 1/3 12:30:00, -1,6,-1,-1,-1,-1,-1,0,0,2,2,-1,2,-1,6,-1,
364, 1/3 12:40:00, -1,-1,-1,1,-1,4,4,0,0,2,2,-1,2,-1,0,-1,
365, 1/3 12:50:00, -1,-1,-1,1,-1,0,4,0,-1,2,2,5,2,6,0,6,
366, 1/3 13:0:00, 1,-1,1,1,-1,4,4,0,-1,2,2,5,2,6,0,6,
367, 1/3 13:10:00, 1,-1,0,1,1,1,4,-1,-1,2,2,5,2,6,0,5,
368, 1/3 13:20:00, 3,1,0,1,1,1,4,-1,-1,2,2,5,2,6,6,6,
369, 1/3 13:30:00, 1,3,1,1,1,6,4,-1,5,5,5,5,5,6,6,6,
370, 1/3 13:40:00, 1,1,1,1,1,1,3,-1,5,0,5,5,5,3,6,6,
371, 1/3 13:50:00, 4,1,1,1,1,0,4,4,5,0,5,5,5,6,6,6,
372, 1/3 14:0:00, 1,3,1,1,1,0,4,4,5,5,0,5,5,6,5,6,
373, 1/3 14:10:00, 4,1,1,1,5,4,4,4,5,0,1,5,5,6,5,6,
374, 1/3 14:20:00, 1,1,1,1,3,4,4,0,5,5,6,5,5,6,6,6,
375, 1/3 14:30:00, 1,1,2,1,1,4,4,0,2,5,2,3,5,2,2,6,
376, 1/3 14:40:00, 1,1,2,1,1,4,5,4,2,5,2,4,5,2,2,4,
377, 1/3 14:50:00, 1,1,2,1,1,1,4,4,2,5,2,6,3,2,2,6,
378, 1/3 15:0:00, 5,1,2,1,1,5,3,4,2,5,2,1,5,2,2,6,
379, 1/3 15:10:00, 4,1,2,0,1,3,4,4,2,5,2,6,5,2,2,6,
380, 1/3 15:20:00, 1,1,2,0,1,1,4,4,2,5,2,5,5,2,2,6,
381, 1/3 15:30:00, 1,1,1,0,1,3,4,0,5,5,5,5,5,6,6,6,
382, 1/3 15:40:00, 1,0,1,0,1,5,4,0,5,0,5,3,6,6,6,6,
383, 1/3 15:50:00, 1,3,1,0,1,3,4,4,5,5,5,5,5,0,6,0,
384, 1/3 16:0:00, 3,1,1,1,1,0,1,1,5,5,5,5,5,6,6,6,
385, 1/3 16:10:00, 1,1,1,1,1,0,4,0,5,5,5,5,5,5,6,6,
386, 1/3 16:20:00, 1,1,1,4,1,0,4,0,5,5,6,-1,5,4,6,6,
387, 1/3 16:30:00, 1,1,1,4,1,6,6,0,0,5,3,-1,5,6,6,6,
388, 1/3 16:40:00, 4,1,1,4,5,1,4,4,0,5,6,-1,5,6,6,6,
389, 1/3 16:50:00, 1,1,1,3,4,1,0,0,0,0,3,-1,5,6,3,6,
390, 1/3 17:0:00, 1,1,1,1,3,6,4,0,5,0,5,-1,5,6,6,6,
391, 1/3 17:10:00, 1,-1,1,1,0,5,4,0,0,5,5,-1,5,6,6,6,
392, 1/3 17:20:00, 1,-1,1,1,0,6,4,0,-1,5,5,-1,5,6,6,4,
393, 1/3 17:30:00, 1,-1,4,-1,-1,6,6,4,-1,0,5,-1,5,6,-1,6,
394, 1/3 17:40:00, -1,-1,-1,-1,-1,6,4,-1,-1,0,5,-1,-1,-1,-1,-1,
395, 1/3 17:50:00, -1,-1,-1,-1,-1,1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,
396, 1/3 18:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,
397, 1/3 18:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
398, 1/3 18:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
399, 1/3 18:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
400, 1/3 18:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
401, 1/3 18:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
402, 1/3 19:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
403, 1/3 19:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
404, 1/3 19:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
405, 1/3 19:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
406, 1/3 19:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
407, 1/3 19:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
408, 1/3 20:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
409, 1/3 20:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
410, 1/3 20:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
411, 1/3 20:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
412, 1/3 20:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
413, 1/3 20:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
414, 1/3 21:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
415, 1/3 21:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
416, 1/3 21:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
417, 1/3 21:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
418, 1/3 21:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
419, 1/3 21:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
420, 1/3 22:0:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
421, 1/3 22:10:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
422, 1/3 22:20:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
423, 1/3 22:30:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
424, 1/3 22:40:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
425, 1/3 22:50:00, -1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
