Computation Time (s),Average Daily Temperature Variation (°C),Average Daily Energy Consumption (kWh),Average Daily Reward
273.7960066795349,0.833969963921441,330769.7401046753,[-2.0367072]
298.2933301925659,1.2850268284479778,357055.25398254395,[-2.9516852]
264.77261090278625,1.196600980228848,330757.474899292,[-2.8792038]
271.67728304862976,1.3260102272033691,318042.4189567566,[-3.0303752]
283.4784426689148,0.9946814245647855,324861.54556274414,[-2.4405458]
271.09969997406006,1.2890228165520563,315103.1084060669,[-3.0364208]
265.22486090660095,1.2371244695451524,324584.13076400757,[-2.8756502]
270.7339470386505,1.0997157361772325,329738.49725723267,[-2.641725]
293.386766910553,1.1162044339709811,326599.5831489563,[-2.6075664]
264.5011053085327,0.8678527937995063,330276.0715484619,[-2.1275718]
269.83343744277954,1.0945995913611517,317885.51902770996,[-2.5911753]
294.3593580722809,0.8930538892745972,324513.2188796997,[-2.2116053]
267.3600926399231,1.2375779549280803,319928.2054901123,[-2.902138]
276.9219455718994,1.1712888611687555,335216.2070274353,[-2.7620857]
290.76429080963135,1.0462930467393663,324066.97368621826,[-2.554651]
271.7406222820282,0.9578512774573432,337448.06385040283,[-2.2993093]
265.8863573074341,1.1356162230173747,345573.54259490967,[-2.7089014]
275.42086482048035,1.2122022575802274,319152.1062850952,[-2.8870325]
296.63142704963684,1.0650065607494779,320057.56855010986,[-2.499976]
267.90759348869324,1.1539769570032756,313246.03271484375,[-2.7234337]
271.99647665023804,1.2186042732662625,322048.65646362305,[-2.8786256]
289.61077547073364,1.3210200071334839,335797.52683639526,[-3.090251]
269.11683201789856,1.330448653962877,327917.3307418823,[-3.0316074]
270.6997971534729,1.060611857308282,324365.2572631836,[-2.5272102]
297.1151990890503,0.9046347406175401,331383.12339782715,[-2.280978]
269.5984857082367,1.4866924683252971,322952.3386955261,[-3.4072764]
268.4572603702545,1.181583457522922,338582.9191207886,[-2.7729223]
269.2441825866699,1.2152433792750041,317037.9247665405,[-2.7870064]
295.29578948020935,1.5997214449776544,325937.78467178345,[-3.6536114]
265.79930806159973,1.2528646522098117,332484.8804473877,[-2.8607438]
272.5446665287018,0.9045452011956109,324808.1474304199,[-2.207028]
287.2792763710022,1.135361631711324,328095.3984260559,[-2.708429]
276.1759624481201,0.9785588714811537,329776.1344909668,[-2.3701665]
269.564569234848,1.0974682437049017,322550.0235557556,[-2.580104]
293.8767035007477,1.3218610021803114,325733.7293624878,[-3.0437834]
271.546293258667,1.1859668095906575,338210.39962768555,[-2.746652]
264.8422017097473,1.1021184258990817,343452.6901245117,[-2.5894246]
280.06860542297363,1.1083132425944011,326102.15759277344,[-2.624962]
285.18073558807373,1.2889684836069744,317903.21826934814,[-2.9496596]
274.9419093132019,1.0632252825631037,341043.05934906006,[-2.522216]
272.6138005256653,1.108022689819336,341593.6155319214,[-2.6446328]
290.24326252937317,1.0243236886130438,329368.14403533936,[-2.4544437]
269.56344842910767,1.2688403526941936,329239.3980026245,[-2.9741983]
271.23130202293396,0.9283364746305678,325236.2813949585,[-2.2498376]
289.19885516166687,1.2340593602922227,323489.6788597107,[-2.9232578]
221.10247564315796,1.2474985122680664,317492.73681640625,[-2.8590481]
212.97633361816406,1.1329205963346693,323072.5202560425,[-2.6285841]
210.06572246551514,0.8992029560936822,327240.59772491455,[-2.1897137]
220.83532047271729,1.338803768157959,333199.2254257202,[-3.1835172]
212.10951375961304,1.3024954001108806,344146.81816101074,[-3.0869787]
210.79145526885986,1.0227976904975042,348564.46504592896,[-2.489066]
211.15062832832336,1.502614140510559,322419.472694397,[-3.4161186]
213.53692770004272,1.1596050659815471,329287.4913215637,[-2.7324991]
215.34494495391846,1.3825907707214355,328546.2636947632,[-3.2126534]
218.94009113311768,1.4209194580713909,329544.7311401367,[-3.315713]
212.67291975021362,1.4085647794935439,310826.2867927551,[-3.2593076]
214.9761607646942,1.3648890786700778,324438.26818466187,[-3.0706022]
216.3002405166626,1.0688718954722087,313795.8273887634,[-2.4873302]
211.40562081336975,1.2595195240444608,338674.05700683594,[-2.877881]
211.61973118782043,1.7190764745076497,324017.82512664795,[-3.8336105]
213.26120471954346,1.2262982262505426,334026.8392562866,[-2.8965266]
216.2728831768036,1.4305979675716824,321871.9472885132,[-3.2609043]
212.21673822402954,1.1946527030732896,323903.3041000366,[-2.8474524]
211.54448986053467,1.075205511516995,334091.16220474243,[-2.5932786]
213.42980337142944,1.4226402044296265,335151.25465393066,[-3.2167158]
212.9414484500885,0.8849022388458252,331278.4662246704,[-2.178388]
215.53787302970886,1.1917232539918687,319829.58793640137,[-2.8555765]
210.46466183662415,1.3698064221276178,323906.7096710205,[-3.1482694]
214.99080848693848,1.5758235189649794,322143.7077522278,[-3.5914376]
212.12531161308289,1.0509608454174466,334680.78327178955,[-2.473797]
213.89490342140198,1.544390532705519,336681.69260025024,[-3.5470307]
213.23461365699768,1.0869104862213135,324302.96325683594,[-2.5119965]
212.98816847801208,1.3350891007317438,330549.73888397217,[-3.1064823]
210.8925313949585,1.1336185137430828,327375.20456314087,[-2.6726449]
217.12556672096252,1.453092826737298,352709.095954895,[-3.408306]
212.54287385940552,1.0609763463338215,336045.5684661865,[-2.5695758]
212.26649570465088,1.311402161916097,324530.55906295776,[-3.0501776]
211.43770551681519,0.9447919527689616,332344.5315361023,[-2.2772844]
212.65664100646973,1.1510582897398207,327592.6284790039,[-2.7952669]
216.7842059135437,1.2757473919126723,324944.64015960693,[-2.9915943]
214.32277393341064,1.119625038570828,333333.89949798584,[-2.7274234]
210.72927331924438,1.4309264421463013,316558.4874153137,[-3.279575]
211.90770077705383,1.1597259177101984,331301.7473220825,[-2.7037184]
220.84832525253296,1.2822774118847318,324976.4680862427,[-3.0255642]
210.2729012966156,1.1085550520155165,318631.8111419678,[-2.6083224]
212.51025462150574,1.1846313609017267,307647.83000946045,[-2.7656252]
214.41137051582336,1.061120695537991,335209.66053009033,[-2.6239743]
216.88513612747192,1.3063634501563177,335797.8525161743,[-3.0738451]
212.7054407596588,1.2546687655978732,324216.1531448364,[-2.9544795]
213.26389384269714,1.1006878879335191,345056.8838119507,[-2.6599424]
212.5763189792633,1.2552053266101413,337300.3387451172,[-2.927437]
212.1254904270172,0.9888113869561089,329406.9776535034,[-2.4564567]
215.76248788833618,1.2979467709859211,326291.1596298218,[-3.0183027]
211.14165711402893,1.004422254032559,323897.94921875,[-2.4100206]
210.80634880065918,1.1073172489802043,311403.87439727783,[-2.6055567]
216.1507318019867,1.1442505386140611,316104.02965545654,[-2.6758082]
217.51096773147583,1.3061307006412082,332492.5117492676,[-3.0578346]
212.53877806663513,1.2404782507154677,319541.88346862793,[-2.8364027]
211.33820152282715,1.0782914559046428,337397.3560333252,[-2.610632]
215.49145984649658,1.1591389841503568,338875.1058578491,[-2.730874]
216.4188413619995,1.0208516650729709,335352.4913787842,[-2.4000027]
211.30341696739197,1.0613030592600505,324882.90786743164,[-2.5548613]
212.25880527496338,1.0229609145058527,316757.550239563,[-2.45139]
215.9325385093689,1.1805979543262057,337937.4055862427,[-2.7702515]
211.98039484024048,1.1706571181615193,325446.2728500366,[-2.7781363]
217.86062812805176,1.3201922972997029,315536.6086959839,[-3.061514]
215.55084443092346,1.1326462162865534,323676.8169403076,[-2.6888683]
211.88567662239075,1.1755713754230075,339772.09186553955,[-2.8129804]
212.49452662467957,1.2771434916390314,326619.1520690918,[-2.8920596]
217.32561540603638,1.2009255488713582,330107.42139816284,[-2.8499753]
219.57681822776794,1.1616091065936618,323931.5323829651,[-2.7078562]
221.3721969127655,1.0926602416568332,326052.3462295532,[-2.555897]
244.00095510482788,0.9871517419815063,325526.6160964966,[-2.366574]
223.84563612937927,1.2957868840959337,330037.7860069275,[-2.9817212]
225.0544056892395,0.7413244777255588,321049.91340637207,[-1.890201]
231.54866576194763,1.4349562989340887,350304.14390563965,[-3.400149]
247.20679903030396,1.1255878739886813,325861.4692687988,[-2.6127455]
224.1494424343109,1.0299179686440363,328243.49069595337,[-2.424094]
227.44292306900024,1.31357475121816,326908.35905075073,[-3.041954]
217.92975187301636,1.0953245692782931,310690.92750549316,[-2.5302474]
215.80177927017212,1.140686723921034,326393.2695388794,[-2.657754]
225.4612352848053,1.2004601690504286,334948.14920425415,[-2.7236502]
223.09614515304565,1.1355918380949233,331039.70289230347,[-2.6561744]
224.2132647037506,0.9163810676998563,346298.3160018921,[-2.242777]
220.4568371772766,1.091830809911092,316416.6679382324,[-2.6513708]
219.70508480072021,0.9538576867845323,323706.1004638672,[-2.231716]
226.2402307987213,1.005170808898078,327058.28857421875,[-2.4120264]
217.0541934967041,0.9863210254245334,335335.14499664307,[-2.3599226]
220.59320163726807,1.1143295235104032,327550.29344558716,[-2.6434195]
229.3048095703125,1.206191407309638,334045.6929206848,[-2.8015869]
240.5646767616272,1.1426573197046916,324507.35092163086,[-2.6745985]
231.6574468612671,1.197009523709615,322392.72117614746,[-2.7576616]
231.2210099697113,1.1649247143003676,324780.26723861694,[-2.6915452]
220.01333141326904,1.2138144572575886,328289.831161499,[-2.8013399]
222.35807251930237,1.0725979275173612,322359.5676422119,[-2.5189626]
214.48384141921997,0.9549204640918307,357507.381439209,[-2.322799]
216.34630465507507,1.1636061933305528,336265.60258865356,[-2.6744153]
217.53946924209595,1.0969252983729045,331017.27390289307,[-2.5890234]
250.2005443572998,0.9831658204396566,332151.2746810913,[-2.3620946]
223.17877793312073,1.1258291006088257,323371.901512146,[-2.5892706]
215.53014206886292,1.0569726758533053,323925.9395599365,[-2.5759935]
216.99794268608093,1.0144687096277873,331872.0064163208,[-2.4017584]
219.77905988693237,1.0671387513478596,336118.4778213501,[-2.4945536]
219.38858604431152,1.0050438245137532,329032.742023468,[-2.362593]
215.59356427192688,0.9074242644839816,340550.37450790405,[-2.1395986]
216.61899852752686,0.9516086048550076,338718.8444137573,[-2.262108]
213.10052752494812,1.158099028799269,328383.11100006104,[-2.699401]
214.47751450538635,0.8848217725753784,327564.7192001343,[-2.1439831]
217.74048042297363,1.09279293484158,329415.71521759033,[-2.5284586]
216.51043891906738,0.9249147044287788,371538.61808776855,[-2.260448]
211.837468624115,0.8176141050126817,326008.3351135254,[-1.9768773]
214.22864151000977,1.2486051983303494,324816.3261413574,[-2.8265355]
221.09361505508423,0.9619135591718886,342981.7190170288,[-2.3005836]
221.2991693019867,1.0878507163789537,334662.17851638794,[-2.5269759]
215.4255952835083,0.8281654914220175,332042.4175262451,[-2.0822508]
218.0298216342926,0.9488202995724149,332899.86991882324,[-2.3004096]
214.34744262695312,1.0965802007251315,346149.6629714966,[-2.5625584]
220.4724006652832,1.154799183209737,333479.29859161377,[-2.6723108]
215.73015308380127,1.2123114665349324,344978.02448272705,[-2.7977664]
215.32898569107056,1.1667141914367676,367159.86347198486,[-2.7052348]
215.1763050556183,1.2911813391579523,353857.5987815857,[-3.0097406]
